model	image_id	step	true_label	pred	prob_true	margin	loss	linf	attack
adv	cat_0	44	cat	dog	0.2407	-1.1385	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	45	cat	dog	0.2405	-1.1392	1.4249	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	46	cat	dog	0.2407	-1.1387	1.4244	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	47	cat	dog	0.2405	-1.1391	1.4249	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	48	cat	dog	0.2406	-1.1387	1.4245	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	49	cat	dog	0.2405	-1.1392	1.4250	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	50	cat	dog	0.2407	-1.1384	1.4242	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	51	cat	dog	0.2406	-1.1391	1.4248	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	52	cat	dog	0.2407	-1.1383	1.4241	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	53	cat	dog	0.2405	-1.1391	1.4248	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	54	cat	dog	0.2406	-1.1385	1.4244	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	55	cat	dog	0.2406	-1.1390	1.4247	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	56	cat	dog	0.2406	-1.1387	1.4245	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	57	cat	dog	0.2405	-1.1393	1.4250	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	58	cat	dog	0.2405	-1.1392	1.4249	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	59	cat	dog	0.2404	-1.1398	1.4254	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	60	cat	dog	0.2405	-1.1392	1.4249	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	61	cat	dog	0.2404	-1.1400	1.4255	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	62	cat	dog	0.2404	-1.1398	1.4253	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	63	cat	dog	0.2404	-1.1400	1.4256	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	64	cat	dog	0.2405	-1.1393	1.4250	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	65	cat	dog	0.2403	-1.1401	1.4257	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	66	cat	dog	0.2404	-1.1400	1.4254	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	67	cat	dog	0.2404	-1.1398	1.4254	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	68	cat	dog	0.2405	-1.1396	1.4252	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	69	cat	dog	0.2404	-1.1400	1.4256	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	70	cat	dog	0.2405	-1.1394	1.4250	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	71	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	72	cat	dog	0.2403	-1.1407	1.4261	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	73	cat	dog	0.2403	-1.1401	1.4257	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	74	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	75	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	76	cat	dog	0.2403	-1.1403	1.4257	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	77	cat	dog	0.2404	-1.1401	1.4256	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	78	cat	dog	0.2403	-1.1402	1.4257	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	79	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	80	cat	dog	0.2403	-1.1404	1.4259	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	81	cat	dog	0.2403	-1.1406	1.4260	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	82	cat	dog	0.2403	-1.1405	1.4260	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	83	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	84	cat	dog	0.2403	-1.1402	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	85	cat	dog	0.2403	-1.1404	1.4259	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	86	cat	dog	0.2402	-1.1407	1.4261	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	87	cat	dog	0.2403	-1.1405	1.4259	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	88	cat	dog	0.2403	-1.1403	1.4258	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	89	cat	dog	0.2402	-1.1408	1.4262	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	90	cat	dog	0.2403	-1.1402	1.4257	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	91	cat	dog	0.2402	-1.1410	1.4264	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	92	cat	dog	0.2403	-1.1405	1.4260	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	93	cat	dog	0.2402	-1.1411	1.4264	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	94	cat	dog	0.2403	-1.1406	1.4261	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	95	cat	dog	0.2401	-1.1416	1.4268	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	96	cat	dog	0.2403	-1.1406	1.4260	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	97	cat	dog	0.2401	-1.1415	1.4267	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	98	cat	dog	0.2402	-1.1408	1.4262	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	99	cat	dog	0.2401	-1.1416	1.4268	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_0	100	cat	dog	0.2401	-1.1415	1.4267	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	0	cat	cat	0.5428	0.9155	0.6110	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	1	cat	cat	0.4586	0.6347	0.7796	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	2	cat	cat	0.3909	0.4105	0.9394	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	3	cat	cat	0.3415	0.2501	1.0744	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	4	cat	cat	0.2974	0.1140	1.2127	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	5	cat	cat	0.2909	0.1060	1.2349	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	6	cat	cat	0.2839	0.0927	1.2590	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	7	cat	cat	0.2801	0.0795	1.2727	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	8	cat	cat	0.2760	0.0702	1.2872	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	9	cat	cat	0.2736	0.0682	1.2960	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	10	cat	cat	0.2713	0.0644	1.3046	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	11	cat	cat	0.2700	0.0615	1.3094	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	12	cat	cat	0.2687	0.0614	1.3142	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	13	cat	cat	0.2683	0.0560	1.3155	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	14	cat	cat	0.2678	0.0565	1.3173	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	15	cat	cat	0.2676	0.0491	1.3184	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	16	cat	cat	0.2676	0.0521	1.3184	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	17	cat	cat	0.2673	0.0475	1.3193	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	18	cat	cat	0.2673	0.0493	1.3195	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	19	cat	cat	0.2671	0.0492	1.3201	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	20	cat	cat	0.2670	0.0497	1.3204	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	21	cat	cat	0.2670	0.0463	1.3207	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	22	cat	cat	0.2669	0.0523	1.3210	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	23	cat	cat	0.2668	0.0502	1.3212	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	24	cat	cat	0.2668	0.0553	1.3213	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	25	cat	cat	0.2668	0.0531	1.3213	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	26	cat	cat	0.2667	0.0551	1.3215	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	27	cat	cat	0.2667	0.0544	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	28	cat	cat	0.2667	0.0559	1.3215	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	29	cat	cat	0.2667	0.0543	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	30	cat	cat	0.2667	0.0570	1.3216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	31	cat	cat	0.2667	0.0559	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	32	cat	cat	0.2667	0.0597	1.3218	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	33	cat	cat	0.2667	0.0538	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	34	cat	cat	0.2668	0.0608	1.3214	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	35	cat	cat	0.2667	0.0548	1.3218	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	36	cat	cat	0.2667	0.0608	1.3215	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	37	cat	cat	0.2667	0.0551	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	38	cat	cat	0.2667	0.0604	1.3215	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	39	cat	cat	0.2666	0.0543	1.3218	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	40	cat	cat	0.2667	0.0592	1.3215	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	41	cat	cat	0.2667	0.0549	1.3218	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	42	cat	cat	0.2668	0.0599	1.3214	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	43	cat	cat	0.2666	0.0556	1.3219	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	44	cat	cat	0.2667	0.0605	1.3216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	45	cat	cat	0.2666	0.0560	1.3219	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	46	cat	cat	0.2667	0.0613	1.3218	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	47	cat	cat	0.2665	0.0551	1.3223	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	48	cat	cat	0.2666	0.0579	1.3219	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	49	cat	cat	0.2666	0.0562	1.3220	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	50	cat	cat	0.2667	0.0603	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	51	cat	cat	0.2666	0.0557	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	52	cat	cat	0.2667	0.0604	1.3216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	53	cat	cat	0.2666	0.0553	1.3219	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	54	cat	cat	0.2667	0.0612	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	55	cat	cat	0.2666	0.0553	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	56	cat	cat	0.2667	0.0619	1.3217	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	57	cat	cat	0.2666	0.0562	1.3220	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	58	cat	cat	0.2667	0.0618	1.3216	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	59	cat	cat	0.2666	0.0560	1.3220	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	60	cat	cat	0.2666	0.0610	1.3220	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	61	cat	cat	0.2665	0.0550	1.3222	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	62	cat	cat	0.2666	0.0595	1.3220	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	63	cat	cat	0.2666	0.0549	1.3222	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	64	cat	cat	0.2666	0.0604	1.3222	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	65	cat	cat	0.2666	0.0555	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	66	cat	cat	0.2666	0.0606	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	67	cat	cat	0.2666	0.0545	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	68	cat	cat	0.2665	0.0599	1.3223	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	69	cat	cat	0.2666	0.0554	1.3221	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	70	cat	cat	0.2665	0.0596	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	71	cat	cat	0.2664	0.0569	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	72	cat	cat	0.2665	0.0591	1.3225	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	73	cat	cat	0.2664	0.0580	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	74	cat	cat	0.2664	0.0590	1.3228	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	75	cat	cat	0.2664	0.0576	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	76	cat	cat	0.2664	0.0582	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	77	cat	cat	0.2664	0.0566	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	78	cat	cat	0.2664	0.0566	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	79	cat	cat	0.2665	0.0569	1.3223	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	80	cat	cat	0.2664	0.0581	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	81	cat	cat	0.2664	0.0557	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	82	cat	cat	0.2664	0.0584	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	83	cat	cat	0.2664	0.0558	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	84	cat	cat	0.2664	0.0600	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	85	cat	cat	0.2663	0.0566	1.3230	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	86	cat	cat	0.2664	0.0582	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	87	cat	cat	0.2664	0.0552	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	88	cat	cat	0.2664	0.0590	1.3228	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	89	cat	cat	0.2665	0.0548	1.3225	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	90	cat	cat	0.2664	0.0596	1.3228	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	91	cat	cat	0.2664	0.0556	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	92	cat	cat	0.2663	0.0582	1.3230	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	93	cat	cat	0.2664	0.0551	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	94	cat	cat	0.2664	0.0584	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	95	cat	cat	0.2664	0.0560	1.3227	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	96	cat	cat	0.2663	0.0594	1.3230	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	97	cat	cat	0.2664	0.0555	1.3229	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	98	cat	cat	0.2663	0.0591	1.3232	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	99	cat	cat	0.2664	0.0548	1.3226	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_1	100	cat	cat	0.2663	0.0595	1.3232	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	0	cat	cat	0.6297	0.9759	0.4626	0.00000	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	1	cat	cat	0.5890	0.8787	0.5293	0.00784	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	2	cat	cat	0.5443	0.8032	0.6083	0.01569	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	3	cat	cat	0.4989	0.7748	0.6954	0.02353	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	4	cat	cat	0.4448	0.4511	0.8101	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	5	cat	cat	0.4355	0.3401	0.8313	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	6	cat	cat	0.4241	0.2198	0.8577	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	7	cat	cat	0.4154	0.1292	0.8785	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	8	cat	cat	0.4057	0.0400	0.9022	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	9	cat	bird	0.3989	-0.0175	0.9190	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	10	cat	bird	0.3918	-0.0792	0.9371	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	11	cat	bird	0.3878	-0.1129	0.9473	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	12	cat	bird	0.3837	-0.1449	0.9580	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	13	cat	bird	0.3812	-0.1667	0.9643	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	14	cat	bird	0.3791	-0.1839	0.9698	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	15	cat	bird	0.3772	-0.1990	0.9750	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	16	cat	bird	0.3758	-0.2117	0.9786	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	17	cat	bird	0.3746	-0.2205	0.9819	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	18	cat	bird	0.3734	-0.2315	0.9851	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	19	cat	bird	0.3723	-0.2385	0.9880	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	20	cat	bird	0.3717	-0.2439	0.9897	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	21	cat	bird	0.3707	-0.2495	0.9925	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	22	cat	bird	0.3701	-0.2548	0.9940	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	23	cat	bird	0.3692	-0.2582	0.9963	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	24	cat	bird	0.3686	-0.2649	0.9981	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	25	cat	bird	0.3681	-0.2665	0.9995	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
adv	cat_2	26	cat	bird	0.3676	-0.2721	1.0008	0.03137	pgd_eps=0.03137254901960784_alpha=0.00784313725490196_steps=100_rs=0
